price,Sales,Discount,Profit
699.99,21717.36,0.06,8249.86
40.99,692.73,0.01,94.97
3.26,22.19,0.01,-3.51
19.98,815.89,0.1,-20.25
128.24,4933.99,0.1,1161.89
3.15,72.93,0.01,28.55
60.89,2537.88,0.03,-377.25
500.98,19269.05,0,4127.79
55.99,1590.163,0.01,-57.54
11.58,311.38,0.06,34.12
2.74,24.72,0.06,-21.47
9.68,116.38,0.08,29.68
550.98,14922.16,0.1,545.7
60.97,62.77,0.01,-36.84
6.88,240.14,0.06,57.78
23.99,879.54,0.09,166.93
400.98,1620.94,0.1,-969.05
5.43,269.93,0.05,119.64
95.98,4547.9,0.01,-768.14
296.18,4212.752,0.06,-715.78
3.93,119.2,0.06,30.61
8.6,418.82,0.02,-60.21
5.53,127.17,0.1,-108.13
138.14,2545.89,0.01,-321.51
17.98,281.84,0.1,-99.55
4.13,106.03,0.09,42.89
2.18,65.16,0.03,-7.04
70.97,2269.41,0.05,630.18
65.99,2514.5125,0.04,601.65
160.98,1425.21,0.1,-65.02
125.99,2435.5135,0.08,315.49
35.99,568.7435,0.05,143.79
124.49,2506.38,0.07,-500.46
42.98,1959.43,0.09,467.72
355.98,14072.64,0.02,2177.54
145.45,5549.79,0.09,1300.8
20.99,728.127,0.02,49.79
65.99,1118.2515,0.1,-59.59
15.28,609.4,0.04,-89.23
8.33,282.58,0.1,21.68
3.98,61.5,0.09,-16.27
35.99,324.3175,0.03,-169.74
4.24,214.62,0.05,-151.42
22.72,194.11,0.03,87.66
14.98,167.53,0.03,-40.94
23.99,1060.34,0.04,-174.94
145.45,751.94,0.02,-283.94
2.88,48.24,0.09,-1.62
5.28,200.08,0.05,-62.97
63.94,1934.6,0.09,614.03
7.89,144.84,0,21.49
1.7,24.96,0.01,-20.68
15.73,577.95,0.07,-86.43
48.04,255.31,0.02,41.41
35.99,129.7865,0.05,-116.51
37.76,1844.26,0.03,47.58
179.29,3467.28,0.06,-433.29
122.99,5897.47,0,-1764.29
420.98,415,0.07,-199.31
30.98,1233.51,0.05,308.67
8.32,379.78,0.1,-71.59
28.38,856.34,0.06,248.91
11.58,29.06,0.1,-16.15
65.99,2526.54,0.04,772.11
7.99,206.2865,0.05,-111.98
225.02,5452.9,0.07,426.67
21.38,840.24,0,19.73
195.99,3637.728,0.06,349.47
95.46,2398.9,0.09,656.95
146.05,763.448,0.05,-352.96
5.98,306.13,0.09,87.6
6.48,128.86,0.1,-42.81
2.78,64.11,0.09,-4.09
280.98,5369.46,0.07,-439.62
3.98,11.15,0.04,-5.54
35.99,524.212,0.04,127.85
15.23,367.53,0.03,11.65
65.99,1083.4015,0.02,64.53
125.99,329.63,0.05,-541.33
5.81,139.45,0.02,-137.49
3.36,62.62,0.1,-67.06
12.28,64.25,0.07,-7.94
64.98,2617.13,0,368.87
3.74,8.49,0.06,-5.74
55.48,2169.49,0.06,1043.43
15.57,64.09,0.02,3.72
45.98,2208.31,0.04,569.08
65.99,1295.502,0.01,224.86
45.98,873.82,0.1,244.45
1.76,11.57,0.01,-2.06
41.94,1449.45,0.04,620.07
7.64,80.92,0.09,-20.16
150.89,7817.45,0.03,-1303.6
9.77,63.93,0.03,40.63
2.61,110.96,0.08,35.92
120.98,2130.82,0.05,818.92
20.99,720.613,0.07,329.68
236.97,3075.752,0.04,-572.69
4.28,85.03,0.05,-75.31
5.74,164.1,0.03,-41.22
53.98,1316.87,0.02,204.7
2.88,38.24,0.02,-37.55
2.94,80.33,0.01,2.49
90.98,3832.24,0.09,-1570.32
218.75,9708.64,0.1,-528.65
205.99,6618.457,0.1,1489.96
65.99,803.267,0.06,-19.97
12.64,22.74,0.03,-13.59
107.53,1882.18,0.09,336.26
4.28,103.2,0.02,17.89
4.91,88.4,0.08,35.5
11.55,390.35,0.05,71.03
21.38,772.67,0,286.87
179.29,1875.18,0.01,-433.29
8.37,375.76,0,-241.63
4.91,92.15,0.08,36.98
55.99,821.7885,0.06,-230.34
6.48,95.68,0.07,-15.27
9.71,73.86,0.08,-52.49
58.14,979.52,0.1,-362.04
217.85,5740.624,0.09,-526.48
113.98,5332.42,0.06,-219.2
4.77,21.84,0.02,-25.31
31.78,1597.02,0.01,749.03
5.99,218.27,0.03,-44.14
5.81,100.95,0.05,-21.3
14.34,628.22,0,163.81
138.75,3366.1,0.07,-335.32
15.98,676.13,0.03,45.39
296.18,7668.55,0.04,-715.78
6.37,226.1,0,-52.21
65.99,2135.9735,0.07,239.4
179.29,3905.75,0.01,55.3
73.98,1651.09,0.05,-2.38
5.98,95.89,0,-46.31
3.57,80.38,0.09,-71.11
5.98,182.33,0.1,40.85
110.98,679.6,0.02,-85.76
8.01,257.42,0.01,59.18
2.84,78.17,0.01,-72.7
179.99,718.03,0.07,-427.47
18.89,534.96,0.08,-26.72
120.97,887.94,0.02,49.45
6.48,180.38,0.08,-119.32
39.98,569.21,0.01,-38.51
8.98,260.12,0.05,36.54
20.98,284.62,0.1,-27.08
3.69,159.26,0.01,73.89
60.97,57.84,0.07,-41.77
90.98,3991.99,0,-1014.11
67.28,2926.33,0.09,499.27
2.08,40.05,0.1,-10.22
26.31,552.87,0.01,-64.82
1.76,26.33,0.05,-33.61
58.14,2851.17,0.06,-868.88
12.44,183.43,0.06,-41.86
7.28,51.3,0.05,-32.48
5.08,8.48,0.1,-7.9
3.28,87.52,0.03,-70.02
35.99,1497.7595,0.04,483.66
71.37,2811.7,0.09,-3074.27
3.95,131.2,0.01,-107.98
3.15,53.91,0.05,19.47
5.98,223.64,0.1,-90.26
79.52,203.3,0.08,148.25
125.99,196.8515,0.09,-606.6
7.77,40.23,0.05,-30.26
8.37,341.55,0.06,-255.65
6.48,98.37,0.09,-76.54
6.78,19.36,0.1,-11.85
6.81,206.27,0.09,-54.44
43.41,133.9,0.03,-14.58
48.91,2040.95,0.07,-1231.87
10.98,446.04,0.01,59.04
400.98,18421.2,0.06,-969.05
40.97,1090.4,0.06,146.24
22.24,1100.21,0.03,433.59
3.8,104.89,0.07,22.84
259.71,10714.78,0,-627.64
39.98,1824.13,0.05,104.51
5.58,151.38,0.04,-55.61
95.99,872.48,0.08,-342.91
146.34,3617.64,0.07,-354.13
376.13,8218.16,0.09,-774.14
33.29,676.79,0,213.2
80.98,2409.96,0.07,575.1
110.99,931.1495,0.06,-128.83
58.14,951.09,0.02,-246.32
120.97,4502.26,0.09,1272.17
5.78,192.23,0.07,-149.84
5.78,237.89,0,-165.26
20.95,598.49,0.05,34.16
90.97,3008.5,0.05,1101.9
8.33,195.83,0.04,10.79
5.98,94.84,0.01,-26.66
179.29,8246.86,0.06,-433.29
59.76,2315.11,0.06,532.21
195.99,1264.2305,0.07,-444.69
48.58,1082.8,0.02,299.35
205.99,1260.2015,0.03,-523
56.96,1623.09,0.02,245.88
6.48,238.49,0.09,-110.56
6.48,123.1,0.06,-75.44
350.99,12612.66,0.06,3325.03
85.99,1564.1615,0,682.48
28.53,926.85,0.09,382.94
9.11,203.55,0.03,38.6
34.99,639.3,0.05,30.21
320.64,1280.73,0.09,-774.89
9.11,43.55,0.1,-3.64
20.28,809.77,0.1,83.48
500.98,24701.12,0.04,8022.94
304.99,5122.61,0.05,1784.04
4.55,221.13,0.01,59.7
1.88,16.35,0.05,-5.62
7.98,96.01,0.01,-43.24
15.01,165.09,0,-8.59
6.37,307.57,0,-72.3
500.98,14861.07,0.1,3408.29
4.24,182.7,0.08,-156.41
3.08,141.08,0.04,36.96
8.46,331.53,0,-35.97
22.23,494.84,0.07,205.13
300.98,3443.21,0,794.2
145.45,1100,0.07,-240.31
6.48,19.81,0.02,-10.39
70.89,2638.79,0.1,54.23
22.38,156.09,0,-34.85
35.99,1294.023,0.1,607.26
417.4,16028.26,0.02,-1008.73
115.99,738.2505,0.1,-286.36
111.03,5318.89,0.06,525.15
5.88,125.9,0.04,5.85
9.85,190.99,0.1,-27.15
5.58,125.57,0.03,-45.16
100.98,2966.13,0.08,-1456.31
4.49,29.19,0.03,0.65
8.33,157.85,0.01,10.74
85.99,2773.0315,0.04,897.87
21.98,304.65,0.1,24.2
2.88,142.1,0.01,37.03
195.99,2175.218,0.07,44.55
8.62,421.36,0.07,-75.17
160.98,4506.85,0.1,290.66
119.99,2110.37,0,-14.42
35.99,1094.9105,0.02,-112.12
30.98,1243.88,0.1,22.71
100.98,1617.91,0.04,-159.21
65.99,2688.0825,0.04,844.82
4.91,221.08,0,-108.2
113.98,3636.37,0.06,-176.91
6.48,203.48,0.04,-71.91
55.48,1750,0.03,559.38
350.98,15963.09,0.03,4276.73
1.68,58.48,0.04,2.72
48.92,2116.2,0.08,483.67
15.57,766.36,0,399.12
20.24,547.32,0.1,42.39
14.48,192.44,0.05,6.77
449.99,1294.35,0.06,-1569.06
11.58,561.06,0.07,-2.23
15.31,320.03,0,-43.22
17.67,620.02,0.05,50.04
65.99,653.786,0.09,-83.47
227.55,5288.89,0,547.04
54.96,1321.55,0.1,448.24
3.58,55.2,0.05,4.26
500.98,23239.96,0.06,6888.36
12.28,302.91,0.05,-36.76
370.98,6648.58,0.08,-555.98
19.98,677.43,0.1,-37.99
12.28,491.78,0,44.04
128.24,6131.54,0.06,1844.96
15.98,475.58,0.04,108.21
5.38,274.04,0.1,-243.87
199.99,3960.99,0.09,631.33
7.77,139.69,0.01,-95.64
195.99,6030.58,0.09,1197.86
15.04,725.8,0.01,327.45
2.94,111.83,0,19.36
95.99,4159.628,0.05,1332.91
70.98,1505.67,0.1,-436.23
2.08,39.23,0.06,-66.58
24.92,612.93,0.1,-5.04
120.98,1551.34,0.03,-483.12
5.98,287.54,0.04,57.28
20.99,88.315,0.01,-72.4
99.99,4968.5,0,1041.28
6.08,92.03,0.03,19.71
6.68,262.9,0.06,-41.98
31.74,1024.31,0.03,174.72
1.76,51.39,0.06,-64.37
9.38,293.52,0.08,-116.66
42.8,1844.97,0.03,807.38
4.97,266.3,0.03,-135.06
3.98,74.25,0.01,-56.17
4.28,23.23,0.09,-19.06
5.84,203.49,0,46.21
6.75,211.48,0.1,18.15
142.86,5601.1,0.02,1515.7
6.48,21.01,0.03,-13.13
26.48,525.78,0.03,180.64
6.54,216.77,0.02,-55.11
5.98,315.02,0.02,95.16
4.91,115.1,0.02,53.13
2.16,16.6,0.07,-20.3
280.98,7384.54,0.09,-2301.53
13.9,482.93,0.06,-67.59
162.93,7522.8,0.04,3187.37
29.1,1003.71,0.01,-22.82
43.57,1610.76,0.1,-8.67
5.43,12.12,0.03,-4.55
3.58,147.88,0,-142.91
415.88,1629.75,0.03,-195.7
7.28,188.93,0.04,58.32
15.04,345.69,0.02,143.23
114.98,3577.11,0.1,-1620.41
5.74,96.04,0.05,-50.75
2.89,55.27,0.05,19.12
3.98,160.11,0.1,-26.73
140.98,1410.93,0.08,-317.48
45.99,1978.3665,0,483.6
3.98,72.75,0.05,-57.89
33.94,301.57,0,-77.31
194.3,4201.08,0.01,1162.76
350.98,5028.31,0.06,664.88
11.66,238.35,0,-64.51
15.14,150.33,0.1,-47.88
5.28,155.86,0.09,-152.59
3.08,30.35,0.01,5.02
209.37,4108.17,0.09,-505.98
77.51,1504.97,0.02,-0.31
115.99,5008.761,0.04,1601.64
10.97,211.44,0.03,-75.81
8.88,41.06,0.04,-16.39
12.64,455.93,0.02,83.51
5.18,43.72,0.06,2.12
1.68,75.6,0.09,-225.25
2.61,36.41,0.09,9.94
4.06,201.98,0.05,-245.67
300.98,9459.94,0.04,2023.75
6.48,20.16,0.06,-13.32
3.8,84.47,0.06,7.98
304.99,5001.29,0.09,1680.92
4.28,230.23,0.06,-150.93
3.28,13.71,0.03,-10.27
6.48,300.07,0.05,-209.58
65.99,2422.721,0.1,366.18
3.57,45.69,0.01,-24.21
13.48,173.97,0.03,-2.55
193.17,5934.39,0.08,519.55
70.98,1971.56,0.05,-15.29
95.99,3093.76,0.07,-850.71
209.37,1008.872,0.02,-505.98
306.14,13382.01,0.09,2852.94
120.98,2328.62,0,45.54
7.99,192.814,0.03,-86.2
100.8,3532.96,0.08,-243.6
17.15,416.4,0.02,24.33
5.78,11.35,0.09,-7.96
13.48,122.14,0.04,-16.99
120.33,1382.8,0.01,141.31
2.88,30.61,0.09,-3.38
3.8,99.53,0.1,18.28
48.04,700.46,0.02,254.31
34.76,763.12,0.03,140.33
11.66,42.5,0.07,-28.43
7.59,279.29,0.07,14.15
5.8,121.3,0.05,-64.87
6.48,40.87,0.04,-16.38
140.85,2066.63,0.03,65.58
35.44,1734.72,0.04,57.89
21.78,294.52,0.09,15.34
55.99,187.3995,0.08,-225.3
15.42,241.89,0.02,-83.3
1.86,83.34,0.01,-93.18
45.19,296.84,0.08,-71.83
5.98,139.19,0.04,-86.73
60.65,1125.76,0,379.28
15.74,299.87,0.02,130.04
8.62,84.64,0,-9.29
40.98,1136.44,0.09,-9.3
1.88,3.42,0.05,-2.91
5.84,138.75,0.09,49.81
15.99,95.38,0.03,-36.89
7.31,251.05,0.1,118.79
4.98,261.02,0.01,-94.05
8.32,243.49,0.08,-45.89
6.88,311.1,0.04,86.6
10.97,452.93,0.09,-172.34
125.99,1702.499,0.08,133.45
3.28,140.72,0.04,-115.53
1.76,53.33,0.09,-2.44
59.76,653.92,0.02,52.89
6.78,290.68,0.03,-93.5
4.91,231.29,0.09,-147.86
5.02,40.11,0.07,-43.71
4.48,44.08,0.08,6.79
50.98,68.45,0.02,-25.76
170.98,6532.48,0.01,538.52
5.77,241.9,0.05,-136.7
28.15,1200.13,0.09,-7.8
284.98,2202.45,0.01,-51.28
5.81,169.22,0.05,-165.11
155.99,1319.421,0.07,-268.87
17.7,550.93,0.1,-141.6
320.98,2236.16,0.05,-99.16
44.01,1883.82,0.08,528.77
68.81,1490.56,0.01,-499.51
5.84,105.44,0,18.76
40.99,1201.68,0.01,146.8
136.98,2784.57,0.05,847.06
296.18,5202.896,0.02,-715.78
207.48,6608.24,0.09,2164.64
3.29,7.98,0.04,-3.93
200.99,8252.361,0.07,2418.56
297.48,2205.84,0.01,-313.13
286.85,3364.248,0.1,-693.23
100.98,442.99,0.04,-152.76
20.89,587.2,0.08,134.25
2.89,110.79,0.05,42.68
17.48,516.62,0.06,138.33
5.84,177.22,0.06,68.96
35.77,790.24,0.09,-213.18
3.6,50.85,0.09,-6.81
65.99,1077.8085,0.06,17.25
159.99,2899.98,0.1,666.01
6.48,233.38,0.1,-180.17
6.48,127.48,0.05,-41.99
60.97,2550.12,0.01,882.45
4.98,194.02,0.03,80.35
29.74,422.83,0.02,-21.06
16.06,170.35,0.03,-39.92
999.99,20329.8,0,9224.1
209.37,2567.64,0,-505.98
999.99,1838.18,0.09,-2531.48
120.98,1466.95,0.02,-64.14
13.99,440.23,0.09,-37.94
205.99,3136.2025,0.07,439.78
9.48,460.69,0.06,-103.48
7.08,82.64,0.1,0.35
70.98,784.08,0.02,-222.77
27.48,1085.61,0.04,-33.32
178.47,6863.95,0.1,1662.92
5.28,162.39,0.1,-101.68
52.4,2519.55,0.05,592.53
36.55,1634.17,0.05,232.8
320.64,13367.82,0,-774.89
449.99,16193.16,0.02,6463.34
15.57,443.46,0.06,193.12
24.92,792.76,0.02,33.37
35.99,1453.704,0,549.84
296.18,7656.304,0.1,-715.78
60.97,1412.98,0.1,324.96
517.48,19539.94,0.06,4914.24
6.81,126.69,0.04,-35.56
12.28,162.11,0.04,3.91
4.26,145.48,0.03,32.43
99.99,2427.25,0.1,227.67
67.84,318.31,0.08,-19.06
65.99,368.0245,0.09,-218.81
4.13,24.2,0.08,-5.2
122.99,1619.51,0.05,-722.23
10.48,463.93,0.06,29.96
4.14,138.17,0.05,-103.78
11.34,216.87,0.03,30.53
4.37,75.77,0,-56.62
40.99,488.65,0.07,19.83
370.98,12741.81,0.09,95.06
16.91,572.4,0.07,-39.5
4.48,55.49,0.04,-37.32
138.14,1885.41,0.08,-524.74
65.99,407.8725,0.02,-165.63
111.96,1731.104,0.01,-270.57
376.13,5713.48,0.05,-712.53
1.68,37.4,0.09,-17.18
110.99,2052.2655,0.04,371.4
115.99,2172.702,0.01,481.74
3.75,88.37,0.09,33.68
2.78,36.74,0.09,-5.36
29.99,436.78,0.04,25.69
20.98,1053.84,0,-632.16
280.98,9517.6,0.09,-1262.44
152.48,6943.94,0.01,608.9
19.98,944.76,0.03,165.46
55.99,1204.5095,0.03,-221.25
4.84,24.91,0,-0.9
40.98,373.48,0.1,112.06
2.62,56.21,0.05,12.71
48.04,1683.69,0.02,809.97
13.48,130.43,0.03,-8.7
419.19,423.3,0.01,-259.01
70.98,2702.3,0.03,-1330.78
258.98,570.98,0.05,-340.48
1.95,44.89,0.09,-17.13
6.48,200.7,0.02,-147.72
2.78,6.34,0.08,-4.44
60.22,2996.93,0.04,1060.87
172.99,554.32,0.01,-62.13
85.99,1073.567,0.04,-305.97
4.98,143.29,0.05,-55.54
124.49,5811.97,0.03,-434.15
80.97,1914.16,0.01,128.43
14.2,315.07,0.02,95
12.28,18.16,0.03,-7.25
896.99,11169.95,0.07,3982.22
1.68,39.13,0.1,-23.14
3.28,166.13,0,-119.16
205.99,3064.658,0.01,447.34
16.99,584.42,0.08,-97.21
59.98,2192.63,0.05,660.06
14.2,230.74,0.08,27.23
1.14,31.2,0.09,-2.81
9.85,396.15,0.05,-10.98
65.99,1900.226,0.01,440.2
1.76,65.7,0.02,-83.54
41.47,1685.07,0.03,-681.97
70.89,3587.72,0,54.23
200.99,5634.3525,0.03,1185.41
4.18,154.43,0.03,-133.77
300.97,2302.36,0.05,-114.68
20.99,437.478,0.02,-42.23
13.43,32.6,0.03,-20.57
19.98,802.46,0.08,192.88
6.48,223.76,0.03,-139.66
90.97,1207.02,0.03,235.4
5.85,106.45,0.03,-5.08
3.29,121.87,0.07,11.32
122.99,647.27,0.08,-404.77
6.48,225.4,0.08,-165.48
349.45,9225.65,0.03,1656.46
99.23,1837.94,0.02,1249.43
880.98,24391.16,0.04,-9611.91
1.86,90.05,0.03,-107
205.99,7804.53,0.05,2057.17
4.98,125.85,0.09,-89.25
12.44,174.89,0.06,-37.04
5.58,126.58,0.06,18.27
19.84,23.7,0.05,-8.97
7.64,188.73,0.05,-32.48
320.98,1679.58,0.01,-171.92
80.98,560.51,0.04,32.6
6.48,189.95,0.08,-56.68
17.52,589.24,0.08,-38.35
9.9,233.05,0.1,86.93
4.42,129.1,0,-59.82
1.76,38.26,0.03,-2.34
145.45,4147.47,0.09,586.61
304.99,4002.14,0.02,1314.39
1.98,10.58,0.05,-11.58
699.99,2119.67,0.07,-2314.74
6783.02,45923.76,0.07,102.61
5.28,80.6,0.04,-4.2
15.68,136.61,0.01,80.43
71.37,2907.63,0.04,54.6
3.81,136.67,0.07,-117.92
12.58,383.57,0.06,70.51
14.34,461.1,0.05,116.96
5.98,76.16,0.04,-24.03
8.32,268.09,0.07,-63.76
45.19,557.03,0.04,8.95
6.68,26.53,0.05,-15
175.99,5133.9235,0.02,1313.95
60.98,1184.45,0.02,-552.1
1270.99,25409.63,0.02,11535.28
205.99,7308.283,0.05,1680.23
4.84,63.52,0.1,8.66
34.58,1512.25,0.05,195.48
6.3,128.28,0.04,53.58
2.88,117.4,0.01,48.63
8.04,41.94,0.05,-26.17
4.91,89.25,0.01,40.88
11.55,79.81,0.07,-4.28
48.58,703.54,0.04,138.46
10.31,65.93,0.04,11.06
2.18,67.3,0.02,-115.38
5.85,138.17,0,-1.09
80.97,261.94,0.06,-219.78
209.37,9574.82,0.08,-505.98
10.64,510.56,0.05,-29.4
20.28,389.52,0.05,116.37
2.89,33.43,0.06,8.47
280.98,12296.49,0.01,-416.7
6.48,128.13,0.03,-34.91
65.99,959.089,0.06,124.99
300.65,5459.32,0.03,1603.12
49.99,1793.42,0.06,21.5
104.85,3080.07,0.1,1480.15
15.01,149.25,0.08,-26.81
4.82,10.14,0.04,-7.61
30.98,1199.7,0.01,3.22
27.48,670.39,0.03,-82.26
179.99,5618.4,0.1,1314.12
140.85,5450.6,0.1,10.86
30.98,441.58,0.07,117.39
46.94,1644.22,0.05,563.09
4.28,40.26,0.01,-27.44
99.23,4629.67,0.04,2860.71
65.99,1650.411,0.03,335.08
7.38,240.27,0.07,-269.8
284.98,6802.37,0.08,459.5
35.44,1357.53,0.05,562.92
39.98,502.01,0.04,159.73
160.98,7312.86,0.03,1279.37
15.98,605.16,0.09,154.65
3.75,121,0.09,51.21
65.99,1484.185,0.02,239.25
44.43,1476.12,0.03,-1401.17
130.98,1764.97,0.07,-383.5
4.76,238.34,0.04,-7.36
89.99,3731.59,0,-605.52
3499.99,33367.85,0.01,3992.52
30.98,1299.91,0.06,439.26
44.43,2009.05,0.04,33.99
1270.99,3581.52,0.07,-408.22
7.31,90.15,0.07,33.05
6.48,113.25,0.03,-43.43
150.89,1642.43,0.02,-423.2
320.64,6766.856,0.02,-774.89
113.98,652.33,0.09,-227.51
1.14,3.96,0.1,-1.72
5.18,157.85,0.06,22.54
9.38,158.19,0.09,-75.22
4.42,34.66,0.06,-20.87
99.99,3755.43,0.07,448.07
11.34,347.93,0.1,34.29
8.34,138.84,0,8.75
2.16,79.02,0.08,-192.68
32.48,1053.74,0.07,359.53
3.75,76.89,0.03,31.64
8.45,230.77,0.09,-146.24
15.42,507.58,0.01,-131.59
3.69,15.7,0.01,0.71
48.58,580.46,0.03,108.96
19.98,351.25,0.01,80.73
7.96,281.59,0.07,-6.39
45.99,231.7525,0.03,-155.95
3.8,161.8,0.06,21.34
1.76,64.36,0.06,-1.53
8.57,450.66,0.01,-115.1
11.97,213.06,0.03,-31.74
195.99,1126.488,0.08,-557.95
9.71,310.46,0,-182.52
35.99,141.9755,0.09,-88.94
5.53,53.18,0.09,-46.13
15.16,607.42,0.03,-254.14
3.15,76.06,0.02,30.03
14.03,396.6,0.08,-148.26
212.6,6902.51,0.04,-513.79
5.98,180.7,0.1,-94.61
2.61,67.4,0.07,22.71
35.99,466.9475,0.1,82.82
264.98,1253.89,0.09,-577.48
39.48,1103.67,0.04,253.61
35.94,1062.69,0.01,401.8
284.98,912.35,0.07,-379.22
160.98,6147.24,0.05,632.98
7.38,70.55,0,-66.17
1.7,34.94,0.05,-30.7
213.45,9304.2,0.08,1981.17
55.98,1685.05,0.1,518.07
16.06,57.48,0,-28.09
209.37,4276.096,0,-505.98
500.98,21390.44,0.09,5365.43
20.34,169.75,0.09,-194.85
376.13,7981.2,0.02,-592.52
30.98,205.24,0.01,-135.51
20.34,825.82,0,-1049.26
1.86,60.64,0.05,-66.62
65.99,2482.034,0.08,421.89
599.99,9695.84,0,2752.11
6.48,246.79,0.01,-90.08
19.84,777.78,0.01,237.75
999.99,3029.97,0,-1820
6.48,241.04,0.05,-28.2
7.59,44.17,0.02,23.41
5.43,192.92,0.09,74.58
279.48,10532.94,0.06,406.37
92.23,1091.47,0.04,160.48
3.28,112.59,0.09,-126.7
85.99,210.5025,0.04,-315.33
4.91,230.63,0.1,-39.71
3.78,80.79,0.1,25.18
124.49,1095.27,0.03,-281.22
279.48,9522.12,0.04,171.3
155.99,1985.6935,0.1,35.65
38.06,1420.89,0.06,389.67
599.99,27820.34,0.08,11630.15
3.98,45.18,0.1,-10.77
6.48,65.67,0.02,-35.2
8.95,10.23,0.1,-4.22
8.85,202.84,0.05,-19.48
11.97,78.39,0.01,-5.16
7.3,251.34,0.1,-162.2
10.94,53.66,0.09,5.69
2.1,67.85,0.05,1.05
24.92,36.4,0.06,-41.56
4.98,176.35,0.04,73.05
525.98,15337.58,0.1,6670.41
115.99,3883.4715,0.1,707.17
154.13,5679.59,0.09,-1763.75
40.99,1029.29,0.06,109.16
178.47,184.18,0.08,-112.44
367.99,12690.33,0.08,5045.3
699.99,4667.28,0.09,-362.88
193.17,5155.07,0.06,368.79
449.99,16468.55,0.08,5638.75
70.98,707.3,0.06,-127.94
6.7,335.64,0.02,80.13
39.98,872.97,0.1,-22.63
29.74,545.71,0.1,-35.47
33.94,261.17,0.03,-78.84
11.7,342.4,0,-14.06
17.98,450.28,0.09,-12.35
19.99,929.81,0.09,-188.41
43.98,1359.74,0.01,202.33
135.31,5228.2,0,-691.52
195.99,7174.9435,0.02,2373.24
9.71,136.24,0.07,-81.77
15.31,454.58,0.07,-118.75
23.99,550.68,0.08,-134.63
6.48,120.96,0.02,-53.69
155.99,2569.6265,0,398.01
73.98,1388.91,0.1,-229.87
51.98,1806.65,0.05,599.04
8.75,410.03,0.05,-138.39
209.37,3801.27,0.02,-861.3
7.08,226.15,0.01,35.98
50.98,1794.03,0.05,196.21
7.59,109.58,0,31.32
6.64,43.9,0.06,12.74
4.91,236.28,0.05,-34.06
4.13,136.79,0.06,42.71
10.52,336.34,0.05,-89.9
99.23,3610.85,0.04,2235.37
30.98,1396.75,0.04,-75.7
8.04,159.71,0.1,-114.41
4.98,187.37,0.01,-85.01
1.88,84.61,0.03,-15.1
4.82,24.36,0.08,10.04
15.16,443.73,0.01,-200.86
30.98,188.44,0.09,17.57
125.99,1265.497,0.1,-228.18
9.9,230.41,0.06,94.39
125.99,5163.0105,0.07,1448.33
1.76,19.36,0,-1.02
16.98,538.3,0.03,-63.98
5.4,61.43,0.09,-42.98
20.28,129.5,0.02,65.49
11.55,125.95,0,15.73
2.08,90.93,0.05,-72.5
30.42,865.35,0.06,-159.25
37.94,823.07,0.02,318.25
3.98,68.04,0.07,-55.52
12.22,331.17,0.07,97.19
7.59,26.13,0.1,-10.61
6.08,55.49,0.05,7.23
4.98,132.02,0.04,-123.28
550.98,20596.58,0.09,-1331.55
4.13,139.98,0.07,-140.54
100.97,1393.39,0.08,84.15
13.4,601.52,0,171.98
5.94,169.61,0.1,-211.06
65.99,1247.9275,0.1,186.42
11.34,29.03,0.01,-11.83
65.99,2252.262,0.1,478.11
5.77,279.01,0.05,-136.84
155.99,2561.6705,0.08,88.77
83.1,2004.4,0.05,544.3
10.64,96.52,0.1,16.78
23.99,115.17,0.04,40.93
5.28,222.65,0.02,-131.16
2.18,76.48,0.09,3.23
179.29,373.27,0.05,-433.29
4.77,113.23,0.06,-45.64
27.18,889.84,0.1,204.49
10.06,63.61,0.01,7.59
65.99,519.9535,0,-107.99
155.99,5636.3075,0.04,1595.67
150.98,7663.74,0,-375.33
6.3,224.58,0.03,108.49
3.69,138.59,0.01,62.73
5.06,97.06,0.05,-7.36
11.58,258.74,0.05,10.8
300.97,12858.88,0.08,4833.27
4.95,146.69,0,-64.05
1.76,49.49,0.01,-1.23
45.99,404.1495,0.07,-107.5
107.53,1782.68,0.08,280.64
5.38,280.87,0.01,-214.15
120.97,5361.08,0,1841.92
64.65,670.03,0.01,-326.47
5.84,164.5,0.01,62.68
152.48,1769.74,0.07,-333.69
15.04,638.07,0.05,278.89
11.5,468.95,0.02,-2.38
35.99,1142.485,0.09,303.4
125.99,2104.991,0.09,165.45
1.48,28.34,0.09,1.68
10.35,343.92,0.06,154.54
2.6,7.75,0.03,-5.27
54.48,2433.53,0.02,946.7
50.98,1368.03,0.04,27.51
6.68,260.64,0.08,-106.21
45.99,1250.4265,0.02,303.3
209.84,3878.49,0.09,1397.86
16.91,580.04,0.09,-31.86
31.76,1392.77,0,-1981.55
200.99,1940.21,0.09,-215.34
40.97,1717.21,0.08,176.13
5.84,250.13,0.01,61.97
62.18,1958.32,0,632.29
3.29,81.76,0.06,8.53
6.28,28.15,0.09,-10.09
15.14,558.77,0.03,-92.87
7.08,209.3,0.07,30.49
1.76,61.45,0.06,0.62
145.98,5407.9,0.01,-352.79
195.99,8216.593,0.01,2463.46
12.95,130.36,0.06,2.43
122.99,200.57,0,-83.63
5.84,80,0.03,10.96
16.91,137.42,0.04,-24.86
6.48,174.1,0.1,-162.75
22.99,693.17,0.07,-59.83
2.78,115.51,0,5.54
5.98,187.13,0.02,-60.83
12.97,360.7,0,146.17
